date,ndvi,smoothed_ndvi
2017-10-16,0.24982837687942552,0.30661062091471414
2017-11-01,0.12960797058860662,0.17734820536721474
2017-11-01,0.06057638231774248,0.16881684839365602
2017-11-16,0.3356724081458152,0.2578129305832294
2017-11-16,0.26500386055036085,0.3932427175967374
2017-12-01,0.6859500170046962,0.5401590297091601
2017-12-16,0.7045067057875534,0.6419562224119005
2018-01-01,0.6077407906860396,0.6941483916758118
2018-01-16,0.7084999116779086,0.7163842341567148
2018-02-01,0.6136333909870949,0.6053220169037425
2018-02-16,0.6246731502717532,0.49764424943456537
2018-03-01,0.3762331432678985,0.403568122075017
2018-03-16,0.16259238417696256,0.29032746773016593
2018-04-01,0.21313094454113352,0.2552996350085468
2018-04-16,0.2868023860190518,0.20646073613618537
2018-05-01,0.23339727441233835,0.23705301901657955
