date,ndvi,smoothed_ndvi
2018-03-01,0.2969425320625305,0.4617415680771776
2018-03-16,0.43825364112854004,0.5554879732204199
2018-04-16,0.787936806678772,0.623748905343926
2018-05-01,0.6376511454582214,0.6476946074467191
2018-05-16,0.7125505208969116,0.696614823945156
2018-06-01,0.6501032114028931,0.6481038875136016
2018-07-01,0.5679576396942139,0.5687028806962999
2018-07-16,0.4791439473628998,0.5196366891974487
2018-08-01,0.4832784831523895,0.47979651978521565
2018-09-16,0.47334420680999756,0.4620647147878417
2018-10-01,0.41728928685188293,0.45970164400674496
2018-10-16,0.5353190898895264,0.4672600924968713
2018-11-01,0.43675124645233154,0.4671686172485351
2018-11-16,0.4666111469268799,0.468284190694491
2018-12-01,0.4805441200733185,0.4706068128347396
2018-12-16,0.4692707657814026,0.47413648366928096
